OrderId,UserId,OrderValue,PaymentType,District,OrderSource,OrderType,DeliveryCharge,OrderPlacedDay,OrderConfirmDayOverPhone,IsCartOrder,OrderFromPromotionalEvent, courierService ,isRTO
2629255,964230,629,MPD                 ,Sylhet (Outside City),android,normal,60,7/25/2019 1:38,7/25/2019 8:48,No,No,Paperfly                                                                                            ,No
2629252,964230,175,MPD                 ,Sylhet (Outside City),android,normal,60,7/25/2019 1:36,7/25/2019 8:48,No,No,Paperfly                                                                                            ,No
2629251,864328,168,MPS                 ,Kushtia,android,express,35,7/25/2019 1:36,7/25/2019 2:25,No,No,Paperfly                                                                                            ,No
2629243,978394,201,MPD                 ,Barisal,android,normal,60,7/25/2019 1:34,7/25/2019 3:08,No,Yes,E-Desh                                                                                              ,Yes
2629240,978261,169,MPD                 ,Chittagong City,android,normal,60,7/25/2019 1:30,7/25/2019 3:05,No,Yes,E-Desh                                                                                              ,No
2629239,950966,599,MPD                 ,Rangpur,android,normal,60,7/25/2019 1:28,7/25/2019 3:02,No,No,Bangladesh Postal Service                                                                           ,Yes
2629238,970078,175,MPD                 ,Dhaka,android,normal,30,7/25/2019 1:27,7/25/2019 4:15,No,Yes,E-Desh                                                                                              ,Yes
2629236,970078,0,MPD                 ,Dhaka,android,normal,25,7/25/2019 1:23,7/25/2019 4:15,Yes,Yes,E-Desh                                                                                              ,Yes
2629235,970078,250,MPD                 ,Dhaka,android,normal,30,7/25/2019 1:23,7/25/2019 4:15,Yes,Yes,E-Desh                                                                                              ,Yes
2629234,979475,599,MPD                 ,Dhaka,desktop,normal,25,7/25/2019 1:23,7/25/2019 2:58,Yes,No,E-Desh                                                                                              ,Yes
2629233,789305,180,MPS                 ,Dhaka,android,normal,25,7/25/2019 1:22,7/25/2019 2:24,No,Yes,E-Desh                                                                                              ,No
2629224,290680,225,MPD                 ,Jamalpur,mobile-site,express,75,7/25/2019 1:16,7/25/2019 8:12,No,No,Paperfly                                                                                            ,No
2629222,976076,290,MPD                 ,Brahmanbaria,android,normal,60,7/25/2019 1:16,7/25/2019 3:09,No,Yes,Paperfly                                                                                            ,No
2629221,979475,229,MPD                 ,Dhaka,desktop,normal,35,7/25/2019 1:13,7/25/2019 2:58,Yes,No,E-Desh                                                                                              ,Yes
2629216,230496,430,MPS                 ,Dhaka,android,normal,0,7/25/2019 1:08,7/25/2019 2:23,No,No,E-Desh                                                                                              ,No
2629215,441333,230,MPD                 ,Dhaka,desktop,normal,35,7/25/2019 1:06,7/25/2019 6:51,No,No,E-Courier LTD                                                                                       ,Yes
2629210,925006,386,MPD                 ,Chittagong City,android,normal,60,7/25/2019 0:59,7/25/2019 10:23,No,Yes,E-Desh                                                                                              ,No
2629204,355617,100,MPS                 ,Cox's-Bazar,android,normal,0,7/25/2019 0:52,7/25/2019 2:22,Yes,Yes,Bangladesh Postal Service                                                                           ,No
2629203,355617,210,MPS                 ,Cox's-Bazar,android,normal,0,7/25/2019 0:52,7/25/2019 2:22,Yes,Yes,Bangladesh Postal Service                                                                           ,No
2629201,199144,155,MPS                 ,Dhaka,android,normal,25,7/25/2019 0:51,7/25/2019 2:55,Yes,Yes,E-Desh                                                                                              ,No
2629200,976762,182,MPS                 ,Dhaka,android,normal,25,7/25/2019 0:50,7/25/2019 2:22,No,Yes,E-Desh                                                                                              ,No
2629197,599452,0,MPD                 ,Dhaka,android,normal,25,7/25/2019 0:49,7/25/2019 6:22,Yes,Yes,E-Desh                                                                                              ,No
2629196,599452,200,MPD                 ,Dhaka,android,normal,25,7/25/2019 0:49,7/25/2019 6:22,Yes,Yes,E-Desh                                                                                              ,No
2629195,582432,120,MPD                 ,Barisal,mobile-site,normal,65,7/25/2019 0:48,7/25/2019 10:33,No,No,E-Desh                                                                                              ,No
2629188,494892,0,MPD                 ,Dhaka (Outside City),android,normal,25,7/25/2019 0:40,7/25/2019 2:19,Yes,Yes,Paperfly                                                                                            ,No
2629187,494892,225,MPD                 ,Dhaka (Outside City),android,normal,60,7/25/2019 0:40,7/25/2019 2:19,Yes,Yes,Paperfly                                                                                            ,No
2629185,979459,369,MPD                 ,Dhaka,android,normal,30,7/25/2019 0:38,7/25/2019 10:30,No,No,E-Desh                                                                                              ,Yes
2629178,616818,222,ADC                 ,Narayanganj,android,normal,25,7/25/2019 0:36,7/25/2019 2:38,No,No,Paperfly                                                                                            ,No
2629163,644665,370,MPD                 ,Dhaka,android,normal,30,7/25/2019 0:24,7/25/2019 2:40,No,Yes,E-Desh                                                                                              ,No
2629155,920691,301,MPS                 ,khulna City,android,normal,25,7/25/2019 0:18,7/25/2019 2:21,Yes,Yes,E-Desh                                                                                              ,No
2629154,920691,125,MPS                 ,khulna City,android,normal,25,7/25/2019 0:18,7/25/2019 2:21,Yes,Yes,E-Desh                                                                                              ,No
2629152,979051,350,MPD                 ,Gazipur,android,normal,0,7/25/2019 0:17,7/25/2019 2:17,Yes,No,Paperfly                                                                                            ,Yes
2629151,979051,443,MPD                 ,Gazipur,android,normal,0,7/25/2019 0:17,7/25/2019 2:17,Yes,Yes,Paperfly                                                                                            ,Yes
2629146,804210,182,MPD                 ,Dhaka,android,normal,30,7/25/2019 0:14,7/26/2019 6:52,Yes,Yes,E-Desh                                                                                              ,No
2629139,48042,299,MPS                 ,Chittagong City,-1,,25,7/25/2019 0:03,7/25/2019 2:36,No,No,E-Desh                                                                                              ,No
2629138,979431,220,MPD                 ,Netrokona,android,normal,60,7/25/2019 0:03,7/25/2019 2:39,Yes,No,Bangladesh Postal Service                                                                           ,No
2629133,954412,399,MPD                 ,Jamalpur,android,normal,60,7/25/2019 0:01,7/25/2019 2:38,No,No,Paperfly                                                                                            ,No
2629125,442494,498,MPD                 ,Tangail,android,normal,0,7/25/2019 0:00,7/25/2019 2:14,Yes,No,Paperfly                                                                                            ,No
2629124,442494,338,MPD                 ,Tangail,android,normal,0,7/25/2019 0:00,7/25/2019 2:14,Yes,No,Paperfly                                                                                            ,No
2629123,442494,210,MPD                 ,Tangail,android,normal,0,7/25/2019 0:00,7/25/2019 2:14,Yes,Yes,Paperfly                                                                                            ,No
2629122,975789,159,MPS                 ,Pabna,android,normal,0,7/24/2019 23:58,7/25/2019 2:32,No,No,Paperfly                                                                                            ,No
2629120,978914,201,MPD                 ,Rangpur,android,normal,60,7/24/2019 23:56,7/25/2019 3:15,No,Yes,Paperfly                                                                                            ,No
2629118,763464,180,MPD                 ,Habiganj,android,normal,60,7/24/2019 23:54,7/25/2019 3:16,No,Yes,Paperfly                                                                                            ,No
2629112,255554,319,MPS                 ,Dhaka,android,normal,25,7/24/2019 23:54,7/25/2019 3:10,No,Yes,E-Desh                                                                                              ,No
2629095,975789,211,MPS                 ,Pabna,android,normal,0,7/24/2019 23:50,7/24/2019 17:52,No,Yes,Paperfly                                                                                            ,No
2629093,6969,311,MPD                 ,Dhaka,android,,30,7/24/2019 23:49,7/25/2019 3:34,No,Yes,E-Desh                                                                                              ,Yes
2629091,213369,268,MPD                 ,Dhaka,android,normal,30,7/24/2019 23:48,7/25/2019 3:03,Yes,No,E-Courier LTD                                                                                       ,No
2629090,953062,120,MPD                 ,Dhaka,android,normal,30,7/24/2019 23:48,7/25/2019 3:12,No,No,E-Desh                                                                                              ,No
2629088,792754,270,MPD                 ,khulna (Outside City),android,normal,60,7/24/2019 23:45,7/25/2019 2:51,No,Yes,Paperfly                                                                                            ,No
2629081,6969,115,MPD                 ,Dhaka,android,,30,7/24/2019 23:42,7/25/2019 3:34,No,Yes,E-Desh                                                                                              ,Yes
2629078,906722,319,MPS                 ,Chittagong City,android,normal,25,7/24/2019 23:40,7/24/2019 17:47,No,Yes,E-Desh                                                                                              ,No
2629075,619230,167,MPS                 ,Narsingdi,android,normal,25,7/24/2019 23:39,7/24/2019 17:48,No,Yes,Paperfly                                                                                            ,No
2629074,494892,199,MPD                 ,Dhaka (Outside City),android,normal,60,7/24/2019 23:39,7/25/2019 2:19,No,No,Paperfly                                                                                            ,No
2629068,854104,235,MPD                 ,Jhalokati,desktop,express,75,7/24/2019 23:35,7/24/2019 17:38,No,Yes,Bangladesh Postal Service                                                                           ,No
2629064,906932,249,MPS                 ,Dhaka,android,normal,0,7/24/2019 23:31,7/24/2019 17:37,No,No,E-Desh                                                                                              ,No
2629055,6969,185,MPD                 ,Dhaka,android,,30,7/24/2019 23:29,7/25/2019 3:34,No,Yes,E-Desh                                                                                              ,Yes
2629049,697038,120,MPS                 ,Dhaka,android,normal,0,7/24/2019 23:26,7/24/2019 17:29,Yes,Yes,E-Desh                                                                                              ,No
2629048,697038,110,MPS                 ,Dhaka,android,normal,0,7/24/2019 23:26,7/24/2019 17:28,Yes,Yes,E-Desh                                                                                              ,No
2629045,800584,275,MPD                 ,Dhaka,android,normal,30,7/24/2019 23:26,7/24/2019 17:34,Yes,Yes,E-Desh                                                                                              ,No
2629044,954376,185,MPD                 ,Dhaka,android,normal,30,7/24/2019 23:26,7/24/2019 17:39,No,No,E-Desh                                                                                              ,No
2629042,450787,282,MPD                 ,Dhaka,android,normal,30,7/24/2019 23:25,7/24/2019 17:35,No,Yes,E-Desh                                                                                              ,No
2629040,910262,128,MPD                 ,Dhaka,android,normal,0,7/24/2019 23:25,7/24/2019 17:30,Yes,Yes,E-Desh                                                                                              ,Yes
2629039,910262,1500,MPD                 ,Dhaka,android,normal,0,7/24/2019 23:25,7/24/2019 17:30,Yes,No,E-Desh                                                                                              ,Yes
2629038,910262,299,MPD                 ,Dhaka,android,normal,0,7/24/2019 23:25,7/24/2019 17:30,Yes,Yes,E-Desh                                                                                              ,Yes
2629037,910262,191,MPD                 ,Dhaka,android,normal,0,7/24/2019 23:25,7/24/2019 17:30,Yes,Yes,E-Desh                                                                                              ,Yes
2629036,971478,91,MPD                 ,Noakhali,android,normal,55,7/24/2019 23:24,7/24/2019 17:35,Yes,Yes,Paperfly                                                                                            ,No
2629025,979423,200,MPS                 ,Gazipur,android,normal,0,7/24/2019 23:18,7/24/2019 17:21,Yes,No,E-Desh                                                                                              ,No
2629024,979423,226,MPS                 ,Gazipur,android,normal,0,7/24/2019 23:18,7/24/2019 17:21,Yes,No,E-Desh                                                                                              ,No
2629023,979423,174,MPS                 ,Gazipur,android,normal,0,7/24/2019 23:18,7/24/2019 17:21,Yes,Yes,E-Desh                                                                                              ,No
2629022,979423,342,MPS                 ,Gazipur,android,normal,0,7/24/2019 23:18,7/24/2019 17:21,Yes,No,E-Desh                                                                                              ,No
2629021,979423,117,MPS                 ,Gazipur,android,normal,0,7/24/2019 23:18,7/24/2019 17:21,Yes,No,E-Desh                                                                                              ,No
2629020,979423,450,MPS                 ,Gazipur,android,normal,0,7/24/2019 23:18,7/24/2019 17:21,Yes,No,E-Desh                                                                                              ,No
2629019,979423,139,MPS                 ,Gazipur,android,normal,0,7/24/2019 23:18,7/24/2019 17:21,Yes,No,E-Desh                                                                                              ,No
2629018,906932,230,MPS                 ,Dhaka,android,normal,0,7/24/2019 23:18,7/24/2019 17:23,No,Yes,E-Desh                                                                                              ,No
2629017,505341,450,MPD                 ,Sirajganj,android,normal,60,7/24/2019 23:17,7/25/2019 2:59,No,Yes,Paperfly                                                                                            ,No
2629014,563783,0,MPD                 ,Brahmanbaria,android,normal,25,7/24/2019 23:16,7/24/2019 17:18,Yes,Yes,Bangladesh Postal Service                                                                           ,No
2629013,563783,245,MPD                 ,Brahmanbaria,android,normal,60,7/24/2019 23:16,7/24/2019 17:18,Yes,Yes,Bangladesh Postal Service                                                                           ,No
2629012,972335,350,MPD                 ,Habiganj,android,normal,60,7/24/2019 23:15,7/25/2019 2:32,No,No,Paperfly                                                                                            ,No
2629000,979419,249,MPS                 ,Brahmanbaria,android,normal,0,7/24/2019 23:09,7/24/2019 17:13,Yes,No,Paperfly                                                                                            ,No
2628998,979429,301,MPD                 ,Narayanganj,android,normal,60,7/24/2019 23:08,7/25/2019 2:38,No,Yes,Paperfly                                                                                            ,No
2628996,884049,319,MPD                 ,Dhaka,android,normal,30,7/24/2019 23:07,7/25/2019 3:52,No,Yes,E-Desh                                                                                              ,No
2628990,937234,440,MPS                 ,Dhaka,android,normal,0,7/24/2019 23:05,7/24/2019 17:07,No,No,E-Desh                                                                                              ,No
2628986,874798,350,MPS                 ,Gazipur,android,normal,0,7/24/2019 23:02,7/24/2019 17:05,No,No,E-Desh                                                                                              ,Yes
2628984,912095,277,MPD                 ,Gazipur,android,normal,0,7/24/2019 23:01,7/24/2019 17:09,No,Yes,Paperfly                                                                                            ,No
2628983,979422,277,MPD                 ,Dhaka,android,normal,25,7/24/2019 23:00,7/24/2019 17:02,Yes,Yes,E-Desh                                                                                              ,No
2628982,979422,311,MPD                 ,Dhaka,android,normal,30,7/24/2019 23:00,7/26/2019 6:51,Yes,No,E-Desh                                                                                              ,Yes
2628976,919728,135,MPD                 ,Dhaka,android,normal,30,7/24/2019 22:58,7/24/2019 17:07,No,Yes,E-Desh                                                                                              ,No
2628974,978901,350,MPD                 ,Chittagong City,android,normal,60,7/24/2019 22:56,7/25/2019 5:21,No,No,E-Desh                                                                                              ,No
2628969,667400,1050,MPS                 ,Dhaka,android,normal,0,7/24/2019 22:53,7/24/2019 16:55,No,No,E-Desh                                                                                              ,No
2628959,979397,495,MPD                 ,Mymensingh,android,normal,60,7/24/2019 22:52,7/25/2019 3:26,No,No,Bangladesh Postal Service                                                                           ,No
2628958,946262,165,MPS                 ,Feni,android,normal,25,7/24/2019 22:51,7/24/2019 16:56,No,No,Paperfly                                                                                            ,No
2628945,979417,185,MPD                 ,Chittagong City,android,normal,60,7/24/2019 22:45,7/24/2019 16:49,No,Yes,E-Desh                                                                                              ,No
2628938,386913,32,MPS                 ,Sylhet (Outside City),android,normal,0,7/24/2019 22:41,7/24/2019 16:44,Yes,No,Paperfly                                                                                            ,No
2628937,386913,80,MPS                 ,Sylhet (Outside City),android,normal,0,7/24/2019 22:41,7/24/2019 16:44,Yes,No,Paperfly                                                                                            ,No
2628935,811333,1999,MPD                 ,Dhaka,mobile-site,normal,35,7/24/2019 22:41,7/24/2019 16:44,No,No,E-Desh                                                                                              ,No
2628932,934855,315,MPD                 ,Dhaka (Outside City),android,normal,60,7/24/2019 22:40,7/25/2019 2:42,No,Yes,Paperfly                                                                                            ,Yes
2628931,892577,880,MPD                 ,Dhaka,android,normal,30,7/24/2019 22:40,7/25/2019 5:24,No,No,E-Desh                                                                                              ,Yes
2628914,910009,110,MPS                 ,Gazipur,android,normal,25,7/24/2019 22:28,7/24/2019 16:31,No,Yes,Paperfly                                                                                            ,No
2628913,953939,370,MPD                 ,Gazipur,android,normal,60,7/24/2019 22:28,7/24/2019 16:38,No,Yes,E-Desh                                                                                              ,No
2628907,971246,235,MPD                 ,Feni,android,normal,60,7/24/2019 22:26,7/24/2019 16:28,No,Yes,Bangladesh Postal Service                                                                           ,No
2628905,718849,149,MPD                 ,Naogaon,android,normal,0,7/24/2019 22:25,7/24/2019 16:28,Yes,Yes,Bangladesh Postal Service                                                                           ,No
2628904,718849,130,MPD                 ,Naogaon,android,normal,0,7/24/2019 22:25,7/24/2019 16:28,Yes,Yes,Bangladesh Postal Service                                                                           ,No
2628903,718849,145,MPD                 ,Naogaon,android,normal,0,7/24/2019 22:25,7/24/2019 16:28,Yes,Yes,Bangladesh Postal Service                                                                           ,No
2628902,718849,145,MPD                 ,Naogaon,android,normal,0,7/24/2019 22:25,7/24/2019 16:28,Yes,Yes,Bangladesh Postal Service                                                                           ,No
2628901,718849,145,MPD                 ,Naogaon,android,normal,0,7/24/2019 22:25,7/24/2019 16:28,Yes,Yes,Bangladesh Postal Service                                                                           ,No
2628900,718849,201,MPD                 ,Naogaon,android,normal,0,7/24/2019 22:25,7/24/2019 16:28,Yes,Yes,Bangladesh Postal Service                                                                           ,No
2628899,718849,173,MPD                 ,Naogaon,android,normal,0,7/24/2019 22:25,7/24/2019 16:28,Yes,Yes,Bangladesh Postal Service                                                                           ,No
2628895,698099,60,ADC                 ,Dhaka,android,,0,7/24/2019 22:22,7/24/2019 16:29,Yes,No,E-Desh                                                                                              ,No
2628894,698099,32,ADC                 ,Dhaka,android,,0,7/24/2019 22:22,7/24/2019 16:29,Yes,No,E-Desh                                                                                              ,No
2628893,698099,32,ADC                 ,Dhaka,android,,0,7/24/2019 22:22,7/24/2019 16:29,Yes,No,E-Desh                                                                                              ,No
2628892,698099,20,ADC                 ,Dhaka,android,,0,7/24/2019 22:22,7/24/2019 16:29,Yes,No,E-Desh                                                                                              ,No
2628891,698099,20,ADC                 ,Dhaka,android,,0,7/24/2019 22:22,7/24/2019 16:29,Yes,No,E-Desh                                                                                              ,No
2628890,970027,175,MPD                 ,Dhaka,android,normal,30,7/24/2019 22:21,7/24/2019 16:36,No,Yes,E-Desh                                                                                              ,Yes
2628878,539806,172,MPD                 ,Dhaka (Outside City),android,normal,60,7/24/2019 22:15,7/25/2019 5:38,No,No,Paperfly                                                                                            ,No
2628876,195828,455,MPD                 ,Sylhet City,android,normal,60,7/24/2019 22:14,7/24/2019 16:24,No,Yes,E-Desh                                                                                              ,No
2628872,855347,100,MPD                 ,Chittagong City,android,normal,0,7/24/2019 22:14,7/24/2019 16:15,Yes,Yes,Paperfly                                                                                            ,No
2628871,855347,110,MPD                 ,Chittagong City,android,normal,60,7/24/2019 22:14,7/24/2019 16:15,Yes,Yes,Paperfly                                                                                            ,No
2628869,770739,115,MPS                 ,Jamalpur,android,normal,0,7/24/2019 22:14,7/24/2019 16:17,Yes,Yes,Paperfly                                                                                            ,No
2628868,770739,950,MPS                 ,Jamalpur,android,normal,0,7/24/2019 22:14,7/24/2019 16:16,Yes,No,Paperfly                                                                                            ,No
2628865,836355,319,MPD                 ,Dhaka,android,normal,30,7/24/2019 22:12,7/24/2019 16:20,No,Yes,E-Desh                                                                                              ,No
2628864,755270,175,MPD                 ,Dhaka,android,normal,30,7/24/2019 22:12,7/24/2019 16:37,Yes,Yes,E-Desh                                                                                              ,Yes
2628862,933628,190,MPD                 ,Dhaka,android,normal,30,7/24/2019 22:11,7/24/2019 16:16,No,No,E-Desh                                                                                              ,No
2628855,978394,0,MPD                 ,Barisal,android,normal,25,7/24/2019 22:10,7/24/2019 16:17,Yes,Yes,E-Desh                                                                                              ,No
2628851,505392,290,OPS                 ,Dhaka,android,normal,25,7/24/2019 22:08,7/24/2019 16:12,No,No,E-Desh                                                                                              ,No
2628849,527341,353,MPD                 ,Dhaka,android,normal,30,7/24/2019 22:07,7/24/2019 16:11,No,Yes,E-Desh                                                                                              ,Yes
2628838,979396,330,MPD                 ,Dhaka,android,normal,30,7/24/2019 21:59,7/24/2019 16:11,No,Yes,E-Desh                                                                                              ,Yes
2628837,979395,482,MPD                 ,Chittagong City,mobile-site,express,75,7/24/2019 21:59,7/24/2019 16:16,No,No,E-Desh                                                                                              ,No
2628832,305871,504,MPS                 ,Tangail,android,normal,25,7/24/2019 21:56,7/24/2019 16:01,No,Yes,Paperfly                                                                                            ,No
2628831,969420,0,MPD                 ,Habiganj,android,normal,25,7/24/2019 21:56,7/24/2019 16:00,Yes,Yes,Paperfly                                                                                            ,No
2628830,969420,250,MPD                 ,Habiganj,android,normal,60,7/24/2019 21:56,7/24/2019 16:00,Yes,Yes,Paperfly                                                                                            ,No
2628828,976494,0,MPD                 ,Dhaka,android,normal,25,7/24/2019 21:55,7/24/2019 16:02,Yes,Yes,E-Desh                                                                                              ,No
2628827,976494,250,MPD                 ,Dhaka,android,normal,30,7/24/2019 21:55,7/24/2019 16:02,Yes,Yes,E-Desh                                                                                              ,No
2628825,963070,173,MPD                 ,Sirajganj,android,normal,60,7/24/2019 21:54,7/24/2019 16:29,No,Yes,Paperfly                                                                                            ,No
2628824,978161,499,MPD                 ,Gazipur,android,normal,60,7/24/2019 21:53,7/24/2019 16:06,No,No,E-Desh                                                                                              ,Yes
2628819,906938,95,MPS                 ,Dhaka,android,normal,0,7/24/2019 21:48,7/24/2019 15:52,Yes,No,E-Desh                                                                                              ,No
2628818,906938,191,MPS                 ,Dhaka,android,normal,0,7/24/2019 21:48,7/24/2019 15:52,Yes,Yes,E-Desh                                                                                              ,No
2628817,906938,344,MPS                 ,Dhaka,android,normal,0,7/24/2019 21:48,7/24/2019 15:52,Yes,Yes,E-Desh                                                                                              ,No
2628809,613713,130,ADC                 ,Sylhet (Outside City),android,normal,0,7/24/2019 21:48,7/24/2019 16:07,No,No,Paperfly                                                                                            ,No
2628803,975839,0,MPS                 ,Dhaka,android,normal,25,7/24/2019 21:46,7/24/2019 16:01,Yes,Yes,E-Desh                                                                                              ,No
2628802,975839,250,MPS                 ,Dhaka,android,normal,25,7/24/2019 21:46,7/24/2019 16:01,Yes,Yes,E-Desh                                                                                              ,No
2628790,969420,350,MPD                 ,Habiganj,android,normal,60,7/24/2019 21:41,7/24/2019 16:00,No,No,Paperfly                                                                                            ,No
2628789,978161,499,MPD                 ,Gazipur,android,normal,60,7/24/2019 21:41,7/24/2019 16:06,No,No,E-Desh                                                                                              ,Yes
2628788,978373,187,MPD                 ,Chapai-Nawabganj,android,express,75,7/24/2019 21:40,7/25/2019 5:50,No,Yes,Bangladesh Postal Service                                                                           ,No
2628786,979389,319,MPS                 ,Dhaka,android,normal,0,7/24/2019 21:38,7/24/2019 15:41,No,Yes,E-Desh                                                                                              ,No
2628783,658242,226,MPS                 ,Dhaka,android,normal,25,7/24/2019 21:36,7/24/2019 15:41,No,No,E-Desh                                                                                              ,No
2628768,979351,524,MPD                 ,Dhaka,android,normal,30,7/24/2019 21:31,7/25/2019 6:01,No,Yes,E-Desh                                                                                              ,Yes
2628767,966679,245,MPD                 ,Comilla,android,normal,25,7/24/2019 21:31,7/24/2019 15:32,Yes,Yes,E-Desh                                                                                              ,No
2628766,966679,0,MPD                 ,Comilla,android,normal,60,7/24/2019 21:31,7/24/2019 15:32,Yes,Yes,E-Desh                                                                                              ,No
2628762,762814,311,MPD                 ,Thakurgaon,android,,25,7/24/2019 21:30,7/24/2019 15:33,Yes,No,Paperfly                                                                                            ,No
2628761,762814,121,MPD                 ,Thakurgaon,android,,60,7/24/2019 21:30,7/24/2019 15:33,Yes,No,Paperfly                                                                                            ,No
2628753,967553,296,MPS                 ,Dhaka,android,normal,0,7/24/2019 21:25,7/24/2019 15:29,No,Yes,E-Desh                                                                                              ,Yes
2628744,956669,201,MPD                 ,Rangpur,android,normal,60,7/24/2019 21:19,7/24/2019 16:00,No,Yes,Paperfly                                                                                            ,No
2628741,103173,499,MPD                 ,Chittagong City,android,normal,60,7/24/2019 21:18,7/24/2019 16:34,No,No,E-Desh                                                                                              ,No
2628740,979378,387,MPD                 ,Jamalpur,android,normal,60,7/24/2019 21:17,7/24/2019 16:30,No,No,Paperfly                                                                                            ,No
2628737,929178,299,MPD                 ,Mymensingh,android,normal,60,7/24/2019 21:14,7/24/2019 15:20,No,Yes,Paperfly                                                                                            ,No
2628735,979371,165,MPD                 ,Dinajpur,mobile-site,express,75,7/24/2019 21:12,7/24/2019 15:23,No,Yes,Bangladesh Postal Service                                                                           ,No
2628732,578216,296,MPD                 ,Mymensingh,android,express,75,7/24/2019 21:10,7/24/2019 15:25,No,Yes,Bangladesh Postal Service                                                                           ,No
2628731,979263,182,MPD                 ,Habiganj,android,normal,60,7/24/2019 21:09,7/24/2019 15:31,No,Yes,Paperfly                                                                                            ,No
2628730,975428,185,MPD                 ,Dhaka,android,normal,30,7/24/2019 21:09,7/24/2019 15:10,No,Yes,E-Desh                                                                                              ,No
2628723,979371,167,MPD                 ,Dinajpur,mobile-site,express,75,7/24/2019 21:03,7/24/2019 15:23,No,No,Bangladesh Postal Service                                                                           ,No
2628716,956310,0,MPD                 ,Chittagong (Outside City),android,normal,25,7/24/2019 21:00,7/24/2019 15:05,Yes,Yes,Paperfly                                                                                            ,No
2628715,956310,260,MPD                 ,Chittagong (Outside City),android,normal,60,7/24/2019 21:00,7/24/2019 15:05,Yes,Yes,Paperfly                                                                                            ,No
2628714,595619,115,MPD                 ,Chittagong (Outside City),android,normal,25,7/24/2019 21:00,7/24/2019 15:05,Yes,Yes,Bangladesh Postal Service                                                                           ,No
2628713,595619,275,MPD                 ,Chittagong (Outside City),android,normal,25,7/24/2019 21:00,7/24/2019 15:05,Yes,Yes,Bangladesh Postal Service                                                                           ,No
2628711,979263,240,MPD                 ,Habiganj,android,normal,60,7/24/2019 20:59,7/24/2019 15:04,No,No,Paperfly                                                                                            ,No
2628706,882765,0,MPD                 ,Noakhali,android,normal,25,7/24/2019 20:58,7/24/2019 15:01,Yes,Yes,Paperfly                                                                                            ,No
2628705,882765,225,MPD                 ,Noakhali,android,normal,60,7/24/2019 20:58,7/24/2019 15:01,Yes,Yes,Paperfly                                                                                            ,No
2628702,969011,201,MPS                 ,Rangpur,android,normal,0,7/24/2019 20:57,7/24/2019 15:01,No,Yes,Paperfly                                                                                            ,No
2628700,103612,0,OPS                 ,Gazipur,android,express,25,7/24/2019 20:56,7/24/2019 14:59,Yes,Yes,E-Desh                                                                                              ,No
2628699,103612,350,OPS                 ,Gazipur,android,express,35,7/24/2019 20:56,7/24/2019 14:59,Yes,Yes,E-Desh                                                                                              ,No
2628691,820009,290,MPD                 ,Kushtia,android,normal,60,7/24/2019 20:54,7/24/2019 14:57,Yes,Yes,Paperfly                                                                                            ,No
2628686,931200,0,MPD                 ,Dhaka,android,normal,25,7/24/2019 20:52,7/24/2019 14:53,Yes,Yes,E-Desh                                                                                              ,No
2628685,931200,230,MPD                 ,Dhaka,android,normal,30,7/24/2019 20:52,7/24/2019 14:53,Yes,Yes,E-Desh                                                                                              ,No
2628681,624119,220,MPD                 ,Dhaka (Outside City),android,normal,60,7/24/2019 20:50,7/24/2019 14:58,No,No,Paperfly                                                                                            ,No
2628680,969011,267,MPS                 ,Rangpur,android,normal,0,7/24/2019 20:50,7/24/2019 14:56,No,Yes,Paperfly                                                                                            ,No
2628676,924252,277,MPD                 ,Sylhet City,android,normal,60,7/24/2019 20:48,7/24/2019 14:53,No,Yes,E-Desh                                                                                              ,No
2628669,702793,150,MPS                 ,Dhaka,android,normal,0,7/24/2019 20:45,7/24/2019 14:48,Yes,No,E-Desh                                                                                              ,No
2628668,702793,230,MPS                 ,Dhaka,android,normal,0,7/24/2019 20:45,7/24/2019 14:48,Yes,No,E-Courier LTD                                                                                       ,No
2628667,702793,275,MPS                 ,Dhaka,android,normal,0,7/24/2019 20:45,7/24/2019 14:49,Yes,No,E-Courier LTD                                                                                       ,No
2628666,702793,165,MPS                 ,Dhaka,android,normal,0,7/24/2019 20:45,7/24/2019 14:49,Yes,No,E-Desh                                                                                              ,No
2628665,702793,177,MPS                 ,Dhaka,android,normal,0,7/24/2019 20:45,7/24/2019 14:49,Yes,No,E-Desh                                                                                              ,No
2628664,702793,203,MPS                 ,Dhaka,android,normal,0,7/24/2019 20:45,7/24/2019 14:49,Yes,No,E-Desh                                                                                              ,No
2628663,979076,455,MPS                 ,Dhaka,android,normal,0,7/24/2019 20:45,7/24/2019 14:50,No,No,E-Desh                                                                                              ,No
2628657,948838,158,MPS                 ,Sylhet City,android,normal,0,7/24/2019 20:43,7/24/2019 14:48,No,No,E-Desh                                                                                              ,No
2628650,947175,0,MPS                 ,Habiganj,android,normal,25,7/24/2019 20:41,7/24/2019 14:43,Yes,Yes,Paperfly                                                                                            ,No
2628649,947175,250,MPS                 ,Habiganj,android,normal,25,7/24/2019 20:41,7/24/2019 14:43,Yes,Yes,Paperfly                                                                                            ,No
2628648,793601,247,MPD                 ,Noakhali,android,normal,60,7/24/2019 20:41,7/24/2019 15:56,No,Yes,Paperfly                                                                                            ,No
2628645,672133,218,ADC                 ,Dhaka,-1,,25,7/24/2019 20:40,7/25/2019 2:37,No,No,E-Desh                                                                                              ,Yes
